contest_id,index,name,rating,solved_count,tags
1011,B,Planning The Expedition,1200,7091,"binary search, brute force, implementation"
1011,A,Stages,900,8714,"greedy, implementation, sortings"
1010,F,Tree,3400,95,"fft, graphs, trees"
1010,E,Store,2700,218,data structures
1010,D,Mars rover,2000,1693,"dfs and similar, graphs, implementation, trees"
1010,C,Border,1800,3393,number theory
1010,B,Rocket,1800,3506,"binary search, interactive"
1010,A,Fly,1500,6183,"binary search, math"
1009,G,Allowed Letters,2400,388,"bitmasks, flows, graph matchings, graphs, greedy"
1009,F,Dominant Indices,2300,1524,"data structures, dsu, trees"
1009,E,Intercity Travelling,2000,1963,"combinatorics, math, probabilities"
1009,D,Relatively Prime Graph,1700,4311,"brute force, constructive algorithms, graphs, greedy, math"
1009,C,Annoying Present,1700,4075,"greedy, math"
1009,B,Minimum Ternary String,1400,6397,"greedy, implementation"
1009,A,Game Shopping,800,9490,implementation
1008,B,Turn the Rectangles,1000,8114,"greedy, sortings"
1008,A,Romaji,900,9575,"implementation, strings"
1007,E,Mini Metro,3400,67,dp
1007,D,Ants,3200,98,"2-sat, data structures, trees"
1007,C,Guess two numbers,3000,187,"binary search, interactive"
1007,B,Pave the Parallelepiped,2400,691,"bitmasks, brute force, combinatorics, math, number theory"
1007,A,Reorder the Array,1300,8180,"combinatorics, data structures, math, sortings, two pointers"
1006,F,Xor-Paths,2100,1963,"bitmasks, brute force, dp, meet-in-the-middle"
1006,E,Military Problem,1600,5045,"dfs and similar, graphs, trees"
1006,D,Two Strings Swaps,1700,3922,implementation
1006,C,Three Parts of the Array,1200,9958,"binary search, data structures, two pointers"
1006,B,Polycarp's Practice,1200,8095,"greedy, implementation, sortings"
1006,A,Adjacent Replacements,800,14604,implementation
1005,F,Berland and the Shortest Paths,2100,783,"brute force, dfs and similar, graphs, shortest paths"
1005,E2,Median on Segments (General Case Edition),2400,658,sortings
1005,E1,Median on Segments (Permutations Edition),1800,2251,sortings
1005,D,Polycarp and Div 3,1500,5790,"dp, greedy, number theory"
1005,C,Summarize to the Power of Two,1300,6608,"brute force, greedy, implementation"
1005,B,Delete from the Left,900,10878,"brute force, implementation, strings"
1005,A,Tanya and Stairways,800,14403,implementation
1004,F,Sonya and Bitwise OR,2600,233,"bitmasks, data structures, divide and conquer"
1004,E,Sonya and Ice Cream,2400,592,"binary search, data structures, dp, greedy, shortest paths, trees"
1004,D,Sonya and Matrix,2300,983,"brute force, constructive algorithms, implementation"
1004,C,Sonya and Robots,1400,5484,"constructive algorithms, implementation"
1004,B,Sonya and Exhibition,1300,6694,"constructive algorithms, greedy, implementation, math"
1004,A,Sonya and Hotels,900,8277,implementation
1003,F,Abbreviation,2200,617,"dp, hashing, strings"
1003,E,Tree Constructing,2100,1497,"constructive algorithms, graphs"
1003,D,Coins and Queries,1600,4523,greedy
1003,C,Intense Heat,1300,6446,"brute force, implementation, math"
1003,B,Binary String Constructing,1300,6763,constructive algorithms
1003,A,Polycarp's Pockets,800,15341,implementation
1002,E2,Another array reconstruction algorithm,1900,179,
1002,E1,Bernstein-Vazirani algorithm,1500,291,
1002,D3,Oracle for majority function,1600,300,
1002,D2,Oracle for f(x) = b * x + (1 - b) * (1 - x) mod 2,1300,336,
1002,D1,Oracle for f(x) = b * x mod 2,1200,356,
1002,C2,Distinguish zero state and plus state without errors,1800,237,
1002,C1,Distinguish zero state and plus state with minimum error,1700,268,
1002,B4,Distinguish four 2-qubit states - 2,1700,276,
1002,B3,Distinguish four 2-qubit states,1600,376,
1002,B2,Distinguish GHZ state and W state,1600,406,
1002,B1,Distinguish zero state and W state,1300,433,
1002,A4,Generate W state,1900,235,
1002,A3,Generate superposition of two basis states,1500,430,
1002,A2,Generate superposition of zero state and a basis state,1300,503,
1002,A1,Generate superposition of all basis states,800,591,
1001,I,Deutsch-Jozsa algorithm,1700,365,*special
1001,H,Oracle for f(x) = parity of the number of 1s in x,1200,469,*special
1001,G,Oracle for f(x) = k-th element of x,1400,488,*special
1001,F,Distinguish multi-qubit basis states,1300,485,*special
1001,E,Distinguish Bell states,1600,508,*special
1001,D,Distinguish plus state and minus state,1400,627,*special
1001,C,Generate GHZ state,1400,596,*special
1001,B,Generate Bell state,1400,650,*special
1001,A,Generate plus state or minus state,1100,886,*special
1000,G,Two-Paths,2700,202,"data structures, dp, trees"
1000,F,One Occurrence,2400,1164,"data structures, divide and conquer"
1000,E,We Need More Bosses,2100,1539,"dfs and similar, graphs, trees"
1000,D,Yet Another Problem On a Subsequence,1900,2337,"combinatorics, dp"
1000,C,Covered Points Count,1700,3798,"data structures, implementation, sortings"
1000,B,Light It Up,1500,3671,greedy
1000,A,Codehorses T-shirts,1200,6445,"greedy, implementation"
999,F,Cards and Joy,2000,1300,dp
999,E,Reachability from the Capital,2000,3341,"dfs and similar, graphs, greedy"
999,D,Equalize the Remainders,1900,2420,"data structures, greedy, implementation"
999,C,Alphabetic Removals,1200,8385,implementation
999,B,Reversing Encryption,900,10224,implementation
999,A,Mishka and Contest,800,13292,"brute force, implementation"
998,B,Cutting,1200,7809,"dp, greedy, sortings"
998,A,Balloons,1000,6918,"constructive algorithms, implementation"
997,E,Good Subsegments,3000,246,data structures
997,D,Cycles in product,2900,227,"combinatorics, divide and conquer, trees"
997,C,Sky Full of Stars,2500,746,"combinatorics, math"
997,B,Roman Digits,2000,2260,"brute force, combinatorics, dp, greedy, math"
997,A,Convert to Ones,1500,6025,"brute force, greedy, implementation, math"
996,B,World Cup,1300,5742,"binary search, math"
996,A,Hit the Lottery,800,26741,"dp, greedy"
995,F,Cowmpany Cowmpensation,2700,416,"combinatorics, dp, math, trees"
995,E,Number Clicker,2700,329,"divide and conquer, graphs, meet-in-the-middle, number theory"
995,D,Game,2500,512,math
995,C,Leaving the Bar,2300,1136,"brute force, data structures, geometry, greedy, math, sortings"
995,B,Suit and Tie,1400,5319,"greedy, implementation, math"
995,A,Tesla,2100,1154,"constructive algorithms, implementation"
994,B,Knights of a Polygonal Table,1400,4157,"greedy, implementation, sortings"
994,A,Fingerprints,800,10079,implementation
993,F,The Moral Dilemma,3200,28,
993,E,Nikita and Order Statistics,2300,749,"chinese remainder theorem, fft, math"
993,D,Compute Power,2500,432,"binary search, dp, greedy"
993,C,Careful Maneuvering,2100,1112,"bitmasks, brute force, geometry"
993,B,Open Communication,1900,1593,"bitmasks, brute force"
993,A,Two Squares,1600,3006,"geometry, implementation"
992,E,Nastya and King-Shamans,2500,617,"binary search, data structures"
992,D,Nastya and a Game,2100,1249,"brute force, implementation, math"
992,C,Nastya and a Wardrobe,1600,3647,math
992,B,Nastya Studies Informatics,1600,4415,"math, number theory"
992,A,Nastya and an Array,800,8856,"implementation, sortings"
991,F,Concise and clear,2700,202,"brute force, greedy, implementation, math"
991,E,Bus Number,1800,2257,"brute force, combinatorics, math"
991,D,Bishwock,1500,4955,"dp, greedy"
991,C,Candies,1500,6114,"binary search, implementation"
991,B,Getting an A,900,7938,"greedy, sortings"
991,A,If at first you don't succeed...,1000,7960,implementation
990,G,GCD Counting,2400,790,"divide and conquer, dp, dsu, number theory, trees"
990,F,Flow Control,2400,547,"dfs and similar, dp, greedy, trees"
990,E,Post Lamps,2100,1467,"brute force, greedy"
990,D,Graph And Its Complement,1700,2746,"constructive algorithms, graphs, implementation"
990,C,Bracket Sequences Concatenation Problem,1500,4469,implementation
990,B,Micro-World,1200,6221,"greedy, sortings"
990,A,Commentary Boxes,1000,8114,"implementation, math"
989,E,A Trance of Nightfall,2700,167,"dp, geometry, matrices, probabilities"
989,D,A Shade of Moonlight,2500,374,"binary search, geometry, math, sortings, two pointers"
989,C,A Mist of Florescence,1800,2746,"constructive algorithms, graphs"
989,B,A Tide of Riverscape,1200,5333,"constructive algorithms, strings"
989,A,A Blend of Springtime,900,7579,"implementation, strings"
988,F,Rain and Umbrellas,2100,1243,dp
988,E,Divisibility by 25,2100,2205,"brute force, greedy"
988,D,Points and Powers of Two,1800,3873,"brute force, math"
988,C,Equal Sums,1400,5948,"implementation, sortings"
988,B,Substrings Sort,1100,9909,"sortings, strings"
988,A,Diverse Team,800,13532,"brute force, implementation"
987,C,Three displays,1400,7304,"brute force, dp, implementation"
987,B,High School: Become Human,1100,8378,math
987,A,Infinity Gauntlet,800,11542,implementation
986,F,Oppa Funcan Style Remastered,3300,169,"graphs, math, number theory, shortest paths"
986,E,Prince's Problem,2800,361,"brute force, data structures, math, number theory, trees"
986,D,Perfect Encoding,3100,194,"fft, math"
986,C,AND Graph,2500,1290,"bitmasks, dfs and similar, dsu, graphs"
986,B,Petr and Permutations,1800,3266,"combinatorics, math"
986,A,Fair,1600,4173,"graphs, greedy, number theory, shortest paths"
985,G,Team Players,2700,193,combinatorics
985,F,Isomorphic Strings,2300,845,"hashing, strings"
985,E,Pencils and Boxes,2100,1910,"binary search, data structures, dp, greedy, two pointers"
985,D,Sand Fortress,2100,1555,"binary search, constructive algorithms, math"
985,C,Liebig's Barrels,1500,4499,greedy
985,B,Switches and Lamps,1200,5941,implementation
985,A,Chess Placing,1100,6788,implementation
984,B,Minesweeper,1100,5894,implementation
984,A,Game,800,11940,sortings
983,E,NN country,2800,375,"binary search, data structures, trees"
983,D,Arkady and Rectangles,3300,139,data structures
983,C,Elevator,2400,668,"dp, graphs, shortest paths"
983,B,XOR-pyramid,1800,3404,dp
983,A,Finite or not?,1700,3745,"implementation, math"
982,F,The Meeting Place Cannot Be Changed,2700,120,"dfs and similar, graphs"
982,E,Billiard,2600,383,"geometry, number theory"
982,D,Shark,1900,1616,"brute force, data structures, dsu, trees"
982,C,Cut 'em all!,1500,5865,"dfs and similar, dp, graphs, greedy, trees"
982,B,Bus of Characters,1300,5756,"data structures, greedy, implementation"
982,A,Row,1200,6845,"brute force, constructive algorithms"
981,H,K Paths,3100,148,"combinatorics, data structures, dp, fft, math"
981,G,Magic multisets,2500,410,data structures
981,F,Round Marriage,2500,371,"binary search, graph matchings, greedy"
981,E,Addition on Segments,2200,1176,"bitmasks, data structures, divide and conquer, dp"
981,D,Bookshelves,1900,2195,"bitmasks, dp, greedy"
981,C,Useful Decomposition,1400,3504,"implementation, trees"
981,B,Businessmen Problems,1000,4869,sortings
981,A,Antipalindrome,900,6187,"brute force, implementation, strings"
980,F,Cactus to Tree,2900,83,"dp, graphs, trees"
980,E,The Number Games,2200,1153,"data structures, greedy, trees"
980,D,Perfect Groups,2100,1323,"dp, math, number theory"
980,C,Posterized,1700,3099,"games, greedy"
980,B,Marlin,1600,3776,constructive algorithms
980,A,Links and Pearls,900,8341,"implementation, math"
979,E,Kuro and Topological Parity,2400,269,dp
979,D,Kuro and GCD and XOR and SUM,2200,1022,"binary search, bitmasks, brute force, data structures, dp, dsu, greedy, math, number theory, strings, trees"
979,C,Kuro and Walking Route,1600,3897,"dfs and similar, trees"
979,B,Treasure Hunt,1800,3343,greedy
979,A,"Pizza, Pizza, Pizza!!!",1000,9226,math
978,G,Petya's Exams,1700,2546,"greedy, implementation, sortings"
978,F,Mentors,1500,4591,"binary search, data structures, implementation"
978,E,Bus Video System,1400,5375,"combinatorics, math"
978,D,Almost Arithmetic Progression,1500,4777,"brute force, implementation, math"
978,C,Letters,1000,10922,"binary search, implementation, two pointers"
978,B,File Name,800,16649,"greedy, strings"
978,A,Remove Duplicates,800,12933,implementation
977,F,Consecutive Subsequence,1700,6704,dp
977,E,Cyclic Components,1500,8054,"dfs and similar, dsu, graphs"
977,D,"Divide by three, multiply by two",1400,9247,"dfs and similar, math, sortings"
977,C,Less or Equal,1200,13186,sortings
977,B,Two-gram,900,15494,"implementation, strings"
977,A,Wrong Subtraction,800,46107,implementation
976,F,Minimal k-covering,2500,298,"flows, graphs"
976,E,Well played!,2100,1485,"greedy, sortings"
976,D,Degree Set,2500,451,"constructive algorithms, graphs, implementation"
976,C,Nested Segments,1500,4584,"greedy, implementation, sortings"
976,B,Lara Croft and the New Game,1300,4664,"implementation, math"
976,A,Minimum Binary Number,800,8095,implementation
975,E,Hag's Khashba,2600,242,geometry
975,D,Ghosts,2000,1481,"geometry, math"
975,C,Valhalla Siege,1400,5296,binary search
975,B,Mancala,1100,5413,"brute force, implementation"
975,A,Aramic script,900,6543,"implementation, strings"
967,B,Watering System,1000,3991,"math, sortings"
967,A,Mind the Gap,1100,3440,implementation
965,E,Short Code,2200,692,"data structures, dp, greedy, strings, trees"
965,D,Single-use Stones,1900,2023,"binary search, flows, greedy, two pointers"
965,C,Greedy Arkady,2000,1636,math
965,B,Battleship,1300,3518,implementation
965,A,Paper Airplanes,800,6658,math
964,B,Messages,1300,3527,math
964,A,Splits,800,6732,math
963,E,Circles of Waiting,3100,166,math
963,D,Frequency of String,2500,713,"hashing, string suffix structures, strings"
963,C,Cutting Rectangle,2600,401,"brute force, math, number theory"
963,B,Destruction of a Tree,2000,1783,"constructive algorithms, dfs and similar, dp, greedy, trees"
963,A,Alternating Sum,1800,2417,"math, number theory"
962,G,Visible Black Areas,2800,70,"data structures, dsu, geometry, trees"
962,F,Simple Cycles Edges,2400,502,"dfs and similar, graphs, trees"
962,E,"Byteland, Berland and Disputed Cities",2200,788,"constructive algorithms, greedy"
962,D,Merge Equals,1600,4375,"data structures, implementation"
962,C,Make a Square,1400,5569,"brute force, implementation, math"
962,B,Students in Railway Carriage,1300,5872,"constructive algorithms, greedy, implementation"
962,A,Equator,1300,9153,implementation
961,G,Partitions,2700,435,"combinatorics, math, number theory"
961,F,k-substrings,2700,274,"binary search, hashing, string suffix structures"
961,E,Tufurama,1900,2220,data structures
961,D,Pair Of Lines,2000,2552,geometry
961,C,Chessboard,1400,4034,"bitmasks, brute force, implementation"
961,B,Lecture Sleep,1200,7732,"data structures, dp, implementation, two pointers"
961,A,Tetris,900,7708,implementation
960,H,Santa's Gift,3100,97,"data structures, trees"
960,G,Bandit Blues,2900,481,"combinatorics, dp, fft, math"
960,F,Pathwalks,2100,1562,"data structures, dp, graphs"
960,E,Alternating Tree,2300,904,"combinatorics, dfs and similar, divide and conquer, dp, probabilities, trees"
960,D,Full Binary Tree Queries,2100,1240,"brute force, implementation, trees"
960,C,Subsequence Counting,1700,2870,"bitmasks, constructive algorithms, greedy, implementation"
960,B,Minimize the error,1500,4692,"data structures, greedy, sortings"
960,A,Check the string,1200,5963,implementation
959,F,Mahmoud and Ehab and yet another xor task,2400,756,"bitmasks, dp, math, matrices"
959,E,Mahmoud and Ehab and the xor-MST,1900,2382,"bitmasks, dp, graphs, implementation, math"
959,D,Mahmoud and Ehab and another array construction task,1900,2101,"constructive algorithms, greedy, math, number theory"
959,C,Mahmoud and Ehab and the wrong algorithm,1500,4024,"constructive algorithms, trees"
959,B,Mahmoud and Ehab and the message,1200,6206,"dsu, greedy, implementation"
959,A,Mahmoud and Ehab and the even-odd game,800,20073,"games, math"
958,F3,Lightsabers (hard),2600,293,fft
958,F2,Lightsabers (medium),1800,838,"binary search, two pointers"
958,F1,Lightsabers (easy),1500,1180,implementation
958,E3,Guard Duty (hard),2700,115,geometry
958,E2,Guard Duty (medium),2200,411,"binary search, dp, greedy, sortings"
958,E1,Guard Duty (easy),1600,1071,"brute force, geometry, greedy, math"
958,D2,Hyperspace Jump (hard),2700,55,
958,D1,Hyperspace Jump (easy),1400,1426,"expression parsing, math"
958,C3,Encryption (hard),2500,211,"data structures, dp"
958,C2,Encryption (medium),2000,712,dp
958,C1,Encryption (easy),1200,1720,brute force
